kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Cordillera (Administrative Region)	Mountain
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United Kingdom	England	Surrey
fungi	cyanobacteria	scytonemataceae	Scytonema	ocellatum	United States	New Mexico	San Miguel County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Michigan	Ionia County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Albemarle County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	National Capital Region	Manila
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Cheatham County
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	Michigan	Mackinac
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Camden County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Florida	Escambia County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Texas	Llano County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Surry County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	Santa Clara County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Louisiana	Orleans Parish
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Miami-Dade County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	Ventura County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Mississippi	Marion County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Ohio	Brown County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	National Capital Region	Quezon City
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Michigan	Alger
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	San Francisco County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Alachua County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New York	Niagara County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Richmond (City)
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Wyoming	Teton County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Provence-Alpes-Côte D'Azur	Alpes-Maritimes
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Colorado	Larimer County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Montgomery County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Iowa	Clayton County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Broward County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Highlands County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Montana	Missoula
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Citrus County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Federated States Of Micronesia	Pohnpei	Caroline Islands
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	California	Los Angeles County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Peru	Huánuco	Leoncio Prado
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Scott County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Ilocos	Pangasinan
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Mississippi	Harrison County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	South Carolina	Aiken County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Connecticut	Litchfield
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Escambia County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Minnesota	Clearwater County
fungi	cyanobacteria	scytonemataceae	Scytonema	crispum	United States	Massachusetts	Nantucket County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Giles County
fungi	cyanobacteria	scytonemataceae	Scytonema	mirabile	United States	Hawaii	Hawaii
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	San Mateo County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Illinois	Menard County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Louisiana	Vermilion Parish
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Virginia	Montgomery County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Shannon County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Indiana	Randolph County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Illinois	Cook County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	Riverside County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Kansas	Woodson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Georgia	Mcintosh County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Alabama	Baldwin County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Chase County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Dawes County
fungi	cyanobacteria	scytonemataceae	Scytonema	guyanense	United States	Florida	Wakulla County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	California	Marin County
fungi	cyanobacteria	scytonemataceae	Scytonema	cincinnatum	United States	Arizona	Pima County
fungi	cyanobacteria	scytonemataceae	Scytonema	cincinnatum	United States	Michigan	Cheboygan
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Ohio	Lorain County
fungi	cyanobacteria	scytonemataceae	Scytonema	mirabile	United States	Florida	Gadsden County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Bay County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Michigan	Luce County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Monroe
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Lee County
fungi	cyanobacteria	scytonemataceae	Scytonema	azureum	United States	Hawaii	Hawaii
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Texas	Travis
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Italy	Friuli-Venezia Giulia	Trieste
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Keith County
fungi	cyanobacteria	scytonemataceae	Scytonema	arcangelii	Mexico	San Luis Potosi	Aquismon
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Ohio	Hamilton County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	North Carolina	Polk County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New Hampshire	Coos County
fungi	cyanobacteria	scytonemataceae	Scytonema	caldarium	United States	California	San Bernardino County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Indiana	Parke County
fungi	cyanobacteria	scytonemataceae	Scytonema	guyanense	United States	Florida	Gadsden County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Jefferson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	James City County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Rutherford County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Mimaropa	Palawan
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United Kingdom	England	Greater London
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	North Carolina	Madison County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Western Visayas	Capiz
fungi	cyanobacteria	scytonemataceae	Scytonema	crispum	United States	Connecticut	New Haven
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Maryland	City Of Baltimore
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Utah	Cache County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmann-bangii	United States	New York	Suffolk
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Polk County
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	Florida	Liberty County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	North Carolina	Wake County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Jackson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	North Carolina	Jackson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Canada	Quebec	Montcalm
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Washington	King County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Minnesota	Hennepin County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Virginia	Lee County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Utah	Salt Lake County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Boone County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Massachusetts	Middlesex County
fungi	cyanobacteria	scytonemataceae	Scytonema	tolypotrichoides	France	Pays De La Loire	Maine-Et-Loire
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Levy County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Illinois	Adams County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Prince George County
fungi	cyanobacteria	scytonemataceae	Scytonema	crustaceum	United States	Connecticut	Litchfield County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	Marin County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	North Carolina	Macon County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Louisiana	Cameron Parish
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Caraga	Agusan Del Norte
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Texas	Jack County
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	Guatemala	Dept. Huehuetenango	Todos Santos Cuchumatán
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	San Diego County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Florida	Monroe County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Augusta County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Indiana	Wayne County
fungi	cyanobacteria	scytonemataceae	Scytonema	stuposum	United States	California	Imperial County
fungi	cyanobacteria	scytonemataceae	Scytonema	coactile	Mexico	Morelos	Tlaquiltenango
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Pemiscot County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Île-De-France	Yvelines
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Colorado	El Paso County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Arkansas	Carroll County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Platte County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Benton County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Wisconsin	Vilas County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Van Buren County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Connecticut	New Haven County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New York	Erie County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Connecticut	Fairfield County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Texas	Travis County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Minnesota	Clearwater Co.
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Indiana	Jennings County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Occitanie	Herault
fungi	cyanobacteria	scytonemataceae	Scytonema	castaneum	France	Normandie	Calvados
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Michigan	Emmet County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	Marin
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Washington County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Santa Rosa County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Florida	Levy County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Hauts-De-France	Aisne
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	North Carolina	Carteret County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Auvergne-Rhône-Alpes	Cantal
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Arizona	Pima
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Papua New Guinea	Morobe	Finschhafen
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Thomas County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Texas	Denton County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New York	Rockland County
fungi	cyanobacteria	scytonemataceae	Scytonema	ocellatum	United States	Florida	Liberty County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Grand Est	Aube
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Roane County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Oklahoma	Murray County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Franklin County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Occitanie	Aveyron
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Pennsylvania	Philadelphia County
fungi	cyanobacteria	scytonemataceae	Scytonema	ocellatum	United States	Florida	Santa Rosa County
fungi	cyanobacteria	scytonemataceae	Scytonema	tolypotrichoides	United States	Florida	Gulf County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Dawson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Polk County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	Nevada County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Michigan	Mackinac County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Central Luzon	Bataan
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New Jersey	Morris County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Florida	Jackson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Miller County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Missouri	Callaway County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Holmes County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Michigan	Oakland County
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	New York	Schuyler County
fungi	cyanobacteria	scytonemataceae	Scytonema	ocellatum	United States	Mississippi	Jackson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Connecticut	Litchfield County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	California	Sacramento County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Wisconsin	Crawford County
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Minnesota	Hennepin
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New Jersey	Middlesex County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Cass County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	France	Auvergne-Rhône-Alpes	Puy-De-Dõme
fungi	cyanobacteria	scytonemataceae	Scytonema	javanicum	United States	Massachusetts	Middlesex County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Texas	Dallas County
fungi	cyanobacteria	scytonemataceae	Scytonema	ocellatum	United States	Florida	Jefferson County
fungi	cyanobacteria	scytonemataceae	Scytonema	cincinnatum	United States	Florida	Volusia County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Chile	Los Ríos (Xiv)	Valdivia
fungi	cyanobacteria	scytonemataceae	Scytonema	crispum	United States	California	Sacramento
fungi	cyanobacteria	scytonemataceae	Scytonema	cincinnatum	United States	Massachusetts	Barnstable County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New York	Onondaga County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Iowa	Dickinson County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Muslim Mindanao	Sulu
fungi	cyanobacteria	scytonemataceae	Scytonema	sp. nov.	Mexico	San Luis Potosi	Aquismon
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Illinois	Jo Daviess County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Bicol	Albay
fungi	cyanobacteria	scytonemataceae	Scytonema	myochrous	United States	Connecticut	Litchfield Co.
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Western Visayas	Negros Occidental
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Seward County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Wisconsin	Lincoln County
fungi	cyanobacteria	scytonemataceae	Scytonema	crispum	United States	Minnesota	Washington County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Furnas County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Tennessee	Knox
fungi	cyanobacteria	scytonemataceae	Scytonema	ocellatum	United States	Florida	Jackson County
fungi	cyanobacteria	scytonemataceae	Scytonema	ocellatum	United States	California	Sonoma County
fungi	cyanobacteria	scytonemataceae	Scytonema	tolypotrichoides	United States	Michigan	Calhoun
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Orange County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	New York	Rensselaer County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Washington	Chelan County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Louisiana	Lafayette Parish
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	Virginia	Giles County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Japan	Okinawa	Ryukyu Shoto
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Germany / Poland	Mecklenburg-Vorpommern / Zachodniopomorskie Province	Ostvorpommern District
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Louisiana	Ascension Parish
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Florida	Lee County
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	Tennessee	Knox
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Philippines	Calabarzon	Rizal
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Ohio	Adams County
fungi	cyanobacteria	scytonemataceae	Scytonema	cincinnatum	United States	California	Sacramento
fungi	cyanobacteria	scytonemataceae	Scytonema	javanicum	United States	Massachusetts	Middlesex
fungi	cyanobacteria	scytonemataceae	Scytonema	figuratum	United States	Florida	Washington County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Indiana	Shelby County
fungi	cyanobacteria	scytonemataceae	Scytonema	myochroum	United States	Oklahoma	Murray
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Ohio	Washington County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Gosper County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Canada	Quebec	Gaspé
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Canada	New Brunswick	Victoria
fungi	cyanobacteria	scytonemataceae	Scytonema	guyanense	United States	Florida	Liberty County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Rhode Island	Kent County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Virginia	Tazewell County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Illinois	Carroll County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Nebraska	Saunders County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Oklahoma	Cherokee County
fungi	cyanobacteria	scytonemataceae	Scytonema	crispum	United States	Connecticut	New Haven Co.
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Indiana	Marshall County
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	Italy	Friuli-Venezia Giulia	Gorizia
fungi	cyanobacteria	scytonemataceae	Scytonema	hofmannii	United States	Arkansas	Lee County
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Georgia	Union Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Tennessee	Blount Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Tennessee	Sevier Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	New York	Wyoming Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Alabama	Lawrence Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Dare Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Tennessee	Carter Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Carteret Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Arizona	Cochise Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Monroe Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Haywood Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Vermont	Caledonia Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Ohio	Meigs Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Arkansas	Garland Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Mississippi	George Co.
fungi	fungi	family unknown	Sterile	sorediate crust	Canada	Ontario	Lanark Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Brunswick Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Alabama	Covington Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Arkansas	Madison Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Erie Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Macon Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Susquehanna Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Virginia	Smyth Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Tioga Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	New York	Ulster Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Alabama	Jackson Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Mississippi	Perry Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Mississippi	Forrest Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Michigan	Cheboygan Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	South Carolina	Charleston Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Hyde Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Alabama	Madison Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Jackson Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Florida	Highlands Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Florida	Sarasota Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	New Jersey	Hunterdon Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Alabama	Marion Co.
fungi	fungi	family unknown	Sterile	isidiate crust	United States	New York	Westchester Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Wisconsin	Richland Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Maine	Hancock Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	South Carolina	Berkeley Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	South Carolina	Beaufort Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Potter Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	New Jersey	Mercer Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Maryland	Garrett Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Gates Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Swain Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Virginia	Accomack Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Tennessee	Unicoi Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	West Virginia	Tucker Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Georgia	White Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Clay Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Pike Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Tennessee	Cocke Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Michigan	Mackinac Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Florida	Duval Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Georgia	Mcintosh Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Virginia	Rockingham Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Washington Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Connecticut	Fairfield Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	South Carolina	Colleton Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Warren Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Tennessee	Monroe Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Maryland	Wicomico Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Virginia	Washington Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	South Carolina	Oconee Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	California	Los Angeles Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Transylvania Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Jones Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Alabama	Bibb Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Virginia	Page Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	North Carolina	Yancey Co.
fungi	fungi	family unknown	Sterile	sorediate crust	United States	Pennsylvania	Wyoming Co.
fungi	fungi	family unknown	Sterile	sorediate crust	Canada	Ontario	Ottawa-Carleton Co.
