kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
plantae	charophyta	characeae	Chara	rudis	Sweden	Skã¥Ne	Ivetofta
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Skã¥Ne	Kristianstad
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Kosciusko
plantae	charophyta	characeae	Chara	globularis	Sweden	Öland	Köping
plantae	charophyta	characeae	Chara	aspera	United States	California	Marin
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skã¥Ne	Nosaby
plantae	charophyta	characeae	Chara	vulgaris	United States	Vermont	Addison Co.
plantae	charophyta	characeae	Nitella	tenuissima	United Kingdom	England	Cambridgeshire
plantae	charophyta	characeae	Chara	braunii	United States	Connecticut	New London Co.
plantae	charophyta	characeae	Tolypella	normaniana	Norway	Nordland	Beiarn
plantae	charophyta	characeae	Chara	evoluta	United States	North Dakota	Stutsman County
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Orange Co.
plantae	charophyta	characeae	Chara	braunii	United States	California	Modoc Co.
plantae	charophyta	characeae	Nitella	opaca	Sweden	Torne Lappmark	Karesuando
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Uppland	Stockholm
plantae	charophyta	characeae	Nitella	greenii	United States	Florida	Polk Co.
plantae	charophyta	characeae	Chara	sp.	United States	Ohio	Delaware
plantae	charophyta	characeae	Chara	intermedia	Sweden	Uppland	Uppsala
plantae	charophyta	characeae	Chara	zeylanica	United States	Kentucky	Ohio
plantae	charophyta	characeae	Nitellopsis	obtusa	United States	New York	Cortland Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Indiana	Brown
plantae	charophyta	characeae	Chara	contraria	United States	Oklahoma	Grady
plantae	charophyta	characeae	Chara	globularis	Sweden	Uppland	Osteraker
plantae	charophyta	characeae	Chara	vulgaris	United Kingdom	England	Surrey
plantae	charophyta	characeae	Chara	globularis	United States	Nebraska	Kearney
plantae	charophyta	characeae	Nitella	flexilis	United States	Massachusetts	Norfolk County
plantae	charophyta	characeae	Nitella	tenuissima	United States	New York	Essex Co.
plantae	charophyta	characeae	Chara	horrida	Sweden	Östergötland	Jonsberg
plantae	charophyta	characeae	Nitella	furcata	United States	South Carolina	Calhoun Co.
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Marion
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Buffalo Co.
plantae	charophyta	characeae	Chara	globularis	United States	New York	Dutchess Co.
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Marshall
plantae	charophyta	characeae	Nitella	tenuissima	United States	Florida	Highlands Co.
plantae	charophyta	characeae	Chara	intermedia	Sweden	Torne Lappmark	Jukkasjärvi
plantae	charophyta	characeae	Nitella	flexilis	United States	Wisconsin	Vilas Co.
plantae	charophyta	characeae	Chara	baltica	Denmark	Sjælland	Næstved
plantae	charophyta	characeae	Chara	braunii	United States	Pennsylvania	Westmoreland Co.
plantae	charophyta	characeae	Chara	globularis	United States	New York	Ontario
plantae	charophyta	characeae	Chara	drouetii	United States	Rhode Island	Kent
plantae	charophyta	characeae	Nitella	flexilis	United States	Maine	Aroostook Co.
plantae	charophyta	characeae	Chara	braunii	United States	Connecticut	Litchfield Co.
plantae	charophyta	characeae	Nitella	opaca	Sweden	Lycksele Lappmark	Sorsele
plantae	charophyta	characeae	Lamprothamnium	papulosum	United States	Texas	Andrews
plantae	charophyta	characeae	Chara	vulgaris	Denmark	Sjælland	Slagelse
plantae	charophyta	characeae	Chara	vulgaris	United States	Michigan	Livingston Co.
plantae	charophyta	characeae	Chara	globularis	United States	Nebraska	Sheridan
plantae	charophyta	characeae	Nitella	furcata	Mexico	San Luis Potosi	Ciudad Valles
plantae	charophyta	characeae	Chara	zeylanica	United States	Florida	Collier County
plantae	charophyta	characeae	Chara	vulgaris	United States	California	Riverside County
plantae	charophyta	characeae	Chara	globularis	Sweden	Skåne	Lund
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Franklin Co.
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Uppland	Öregrund
plantae	charophyta	characeae	Chara	globularis	Sweden	Gotland	Hablingbo
plantae	charophyta	characeae	Nitella	californica	United States	California	Humboldt
plantae	charophyta	characeae	Tolypella	intricata	Sweden	Skã¥Ne	Lund
plantae	charophyta	characeae	Chara	braunii	United States	Maryland	Garrett
plantae	charophyta	characeae	Nitella	flexilis	United States	Montana	Flathead
plantae	charophyta	characeae	Nitella	translucens	France	Île-De-France	Yvelines
plantae	charophyta	characeae	Chara	braunii	United States	California	Marin
plantae	charophyta	characeae	Chara	globularis	United States	Wisconsin	Adams
plantae	charophyta	characeae	Chara	globularis	United States	Michigan	Keweenaw Co.
plantae	charophyta	characeae	Chara	globularis	United States	Maine	Aroostook
plantae	charophyta	characeae	Chara	fragifera	United Kingdom	England	Cornwall
plantae	charophyta	characeae	Chara	vulgaris	United States	New Mexico	Otero
plantae	charophyta	characeae	Chara	contraria	United States	New York	Livingston County
plantae	charophyta	characeae	Chara	vulgaris	United States	Arizona	Cochise
plantae	charophyta	characeae	Chara	aspera	United States	New York	Cayuga Co.
plantae	charophyta	characeae	Chara	contraria	United States	New York	Niagara County
plantae	charophyta	characeae	Chara	hispida	United Kingdom	England	Kent
plantae	charophyta	characeae	Chara	hispida	Germany	Mecklenburg-West Pomerania	Vorpommern-Rügen
plantae	charophyta	characeae	Chara	globularis	United States	Indiana	Hamilton
plantae	charophyta	characeae	Chara	foliolosa	United States	New Jersey	Sussex County
plantae	charophyta	characeae	Chara	virgata	Sweden	Vã¤Stergã¶Tland	Sandhem
plantae	charophyta	characeae	Nitella	microcarpa	United States	Maryland	Saint Mary'S Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Maine	York
plantae	charophyta	characeae	Chara	braunii	United States	Maine	Franklin Co.
plantae	charophyta	characeae	Nitella	tenuissima	France	Île-De-France	Seine-Et-Marne
plantae	charophyta	characeae	Nitella	capillata	United States	Louisiana	Saint Tammany Parish
plantae	charophyta	characeae	Nitella	transilis	United States	New York	Warren Co.
plantae	charophyta	characeae	Tolypella	nidifica	Denmark	Samsø Area	Sa
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skã¥Ne	Ystad
plantae	charophyta	characeae	Chara	foliolosa	United States	Illinois	Clark
plantae	charophyta	characeae	Chara	vulgaris	United States	Michigan	Oakland
plantae	charophyta	characeae	Nitella	flexilis	United States	Indiana	Lake Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	Iowa	Dickinson Co.
plantae	charophyta	characeae	Chara	aspera	United States	New Hampshire	Strafford
plantae	charophyta	characeae	Chara	hydropitys	United States	Texas	Smith Co.
plantae	charophyta	characeae	Chara	aspera	Denmark	Samsø Area	Sa
plantae	charophyta	characeae	Chara	australis	New Zealand	South Island	Canterbury
plantae	charophyta	characeae	Chara	globularis	United States	Kansas	Neosho
plantae	charophyta	characeae	Chara	horrida	Sweden	Gotland	Othem
plantae	charophyta	characeae	Chara	contraria	United States	New Mexico	Eddy
plantae	charophyta	characeae	Chara	aculeolata	Sweden	Gotland	Roma
plantae	charophyta	characeae	Chara	braunii	United States	Minnesota	Redwood Co.
plantae	charophyta	characeae	Nitella	megacarpa	United States	Massachusetts	Middlesex
plantae	charophyta	characeae	Chara	globularis	United States	Wisconsin	Burnett Co.
plantae	charophyta	characeae	Tectochara	doliumis	United States	Montana	Madison County
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Dundy Co.
plantae	charophyta	characeae	Chara	contraria	United Kingdom	England	Sefton
plantae	charophyta	characeae	Chara	vulgaris	United States	New York	Madison
plantae	charophyta	characeae	Chara	globularis	United States	New York	Oneida Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Pennsylvania	Mercer
plantae	charophyta	characeae	Chara	globularis	United States	Michigan	Presque Isle Co.
plantae	charophyta	characeae	Chara	globularis	United States	Nebraska	Dundy County
plantae	charophyta	characeae	Chara	fragifera	France	Aquitaine	Gironde
plantae	charophyta	characeae	Chara	polyacantha	United Kingdom	England	Cambridgeshire
plantae	charophyta	characeae	Nitella	flexilis	Sweden	Skã¥Ne	Kristianstad
plantae	charophyta	characeae	Nitella	megacarpa	United States	Connecticut	Litchfield Co.
plantae	charophyta	characeae	Chara	braunii	United States	Connecticut	Litchfield
plantae	charophyta	characeae	Chara	vulgaris	United States	Michigan	Van Buren County
plantae	charophyta	characeae	Chara	horrida	Denmark	Sjaelland	Vejlã¸
plantae	charophyta	characeae	Chara	zeylanica	United States	Texas	Uvalde
plantae	charophyta	characeae	Nitella	tenuissima	United States	South Carolina	Lexington Co.
plantae	charophyta	characeae	Tolypella	intricata	United States	New York	Oswego Co.
plantae	charophyta	characeae	Chara	contraria	Sweden	Gotland	Gotland
plantae	charophyta	characeae	Chara	hydropitys	United States	Kansas	Neosho Co.
plantae	charophyta	characeae	Nitella	macounii	United States	Minnesota	Itasca Co.
plantae	charophyta	characeae	Chara	contraria	United States	Wisconsin	Marinette Co.
plantae	charophyta	characeae	Tolypella	canadensis	United States	Alaska	Aleutians West
plantae	charophyta	characeae	Lamprothamnium	papulosum	Denmark	Småland Sea	Sm
plantae	charophyta	characeae	Chara	contraria	United States	New York	Cayuga Co.
plantae	charophyta	characeae	Nitella	microcarpa	United States	Rhode Island	Washington Co.
plantae	charophyta	characeae	Nitella	wahlbergiana	Sweden	Västergötland	Göteborg
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Westchester
plantae	charophyta	characeae	Chara	hydropitys	United States	New Hampshire	Carroll Co.
plantae	charophyta	characeae	Nitella	montana	United States	Montana	Cascade Co.
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Ã–Stergã¶Tland	Jonsberg
plantae	charophyta	characeae	Nitella	capillaris	Sweden	Skåne	Eslöv
plantae	charophyta	characeae	Nitella	tenuissima	United States	Rhode Island	Washington Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Maine	Penobscot County
plantae	charophyta	characeae	Lamprothamnium	papulosum	Sweden	Halland	Onsala
plantae	charophyta	characeae	Chara	braunii	United States	Maine	Androscoggin County
plantae	charophyta	characeae	Nitella	gracilis	United States	Florida	Polk
plantae	charophyta	characeae	Nitella	wahlbergiana	Sweden	Nã¤Rke	Askersund
plantae	charophyta	characeae	Chara	globularis	United States	Nebraska	Hamilton
plantae	charophyta	characeae	Tolypella	nidifica	Sweden	Skåne	Skane
plantae	charophyta	characeae	Nitella	opaca	Sweden	Vã¤Stergã¶Tland	Sandhem
plantae	charophyta	characeae	Chara	vulgaris	United States	Vermont	Rutland Co.
plantae	charophyta	characeae	Lychnothamnus	barbatus	United States	Kentucky	Marion Co.
plantae	charophyta	characeae	Tolypella	glomerata	United States	Colorado	Jefferson Co.
plantae	charophyta	characeae	Chara	polyacantha	Sweden	Västergötland	Lerdala
plantae	charophyta	characeae	Chara	vulgaris	United States	Ohio	Champaign
plantae	charophyta	characeae	Chara	vulgaris	Spain	Andalucía	Málaga
plantae	charophyta	characeae	Chara	foliolosa	United States	Indiana	Parke
plantae	charophyta	characeae	Chara	globularis	United States	Arizona	Apache
plantae	charophyta	characeae	Chara	sp.	United States	Nebraska	Jefferson
plantae	charophyta	characeae	Nitella	mucronata	United States	Wisconsin	Portage Co.
plantae	charophyta	characeae	Chara	aspera	United States	Wisconsin	Langlade
plantae	charophyta	characeae	Nitella	capillaris	France	Normandy	Calvados
plantae	charophyta	characeae	Nitella	macounii	United States	Minnesota	Saint Louis Co.
plantae	charophyta	characeae	Chara	braunii	United States	Massachusetts	Dukes
plantae	charophyta	characeae	Tolypella	intricata	United States	New York	Steuben Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	New York	Schenectady
plantae	charophyta	characeae	Chara	vulgaris	United States	New Mexico	San Miguel Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	New York	Dutchess Co.
plantae	charophyta	characeae	Chara	canescens	Denmark	Limfjorden	Lf
plantae	charophyta	characeae	Lamprothamnium	papulosum	Denmark	Småland Sea	Sf
plantae	charophyta	characeae	Chara	braunii	United States	Pennsylvania	Luzerne
plantae	charophyta	characeae	Nitella	opaca	United States	New Hampshire	Coos
plantae	charophyta	characeae	Chara	globularis	Sweden	Blekinge	Ronneby
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Gotland	Hangvar
plantae	charophyta	characeae	Nitella	flexilis	United States	Maine	Washington
plantae	charophyta	characeae	Nitella	flexilis	United States	Massachusetts	Worcester Co.
plantae	charophyta	characeae	Chara	contraria	United States	Texas	Blanco Co.
plantae	charophyta	characeae	Nitella	tenuissima	United States	New York	Orange Co.
plantae	charophyta	characeae	Nitella	flexilis	Sweden	Blekinge	Eringsboda
plantae	charophyta	characeae	Nitella	tenuissima	United States	Wisconsin	Forest
plantae	charophyta	characeae	Chara	braunii	United States	Wisconsin	Waukesha Co.
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Steuben
plantae	charophyta	characeae	Nitella	gracilis	United States	Louisiana	Rapides Parish
plantae	charophyta	characeae	Chara	zeylanica	United States	Florida	Lake
plantae	charophyta	characeae	Chara	rudis	Sweden	Skåne	Ivetofta
plantae	charophyta	characeae	Chara	braunii	United States	Wisconsin	Washington
plantae	charophyta	characeae	Chara	hispida	France	Île-De-France	Val-D'Oise
plantae	charophyta	characeae	Chara	contraria	United States	Michigan	Jackson Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Wisconsin	Lincoln Co.
plantae	charophyta	characeae	Chara	aspera	United States	California	Plumas County
plantae	charophyta	characeae	Chara	braunii	United States	Ohio	Ottawa Co.
plantae	charophyta	characeae	Nitella	praelonga	United States	South Carolina	Berkeley
plantae	charophyta	characeae	Chara	baltica	Norway	Vest-Agder	Kristiansand
plantae	charophyta	characeae	Nitellopsis	obtusa	United States	Wisconsin	Shawano Co.
plantae	charophyta	characeae	Nitella	opaca	Sweden	Skã¥Ne	Kristianstad
plantae	charophyta	characeae	Nitella	tenuissima	United States	Rhode Island	Kent Co.
plantae	charophyta	characeae	Chara	globularis	United States	Wyoming	Park Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Suffolk Co.
plantae	charophyta	characeae	Chara	globularis	Sweden	Skåne	Lövestad
plantae	charophyta	characeae	Nitella	opaca	United Kingdom	England	Merton
plantae	charophyta	characeae	Chara	coronatiformis	United States	Michigan	Van Buren Co.
plantae	charophyta	characeae	Chara	globularis	United States	Michigan	Menominee
plantae	charophyta	characeae	Chara	zeylanica	United States	Texas	Williamson
plantae	charophyta	characeae	Nitella	flexilis	United States	Maryland	Garrett
plantae	charophyta	characeae	Chara	polyacantha	Sweden	Gotland	Fårö
plantae	charophyta	characeae	Chara	contraria	Sweden	Vã¤Stergã¶Tland	Lerdala
plantae	charophyta	characeae	Nitella	flexilis	United States	Iowa	Hancock
plantae	charophyta	characeae	Chara	contraria	United States	Michigan	Clinton Co.
plantae	charophyta	characeae	Chara	zeylanica	United States	Florida	Miami-Dade Co.
plantae	charophyta	characeae	Chara	braunii	United States	Texas	Washington Co.
plantae	charophyta	characeae	Chara	canescens	United States	Massachusetts	Barnstable
plantae	charophyta	characeae	Chara	hydropitys	United States	New Jersey	Sussex Co.
plantae	charophyta	characeae	Chara	gymnophylla	Greece	Nom. Pierias	Ep. Pierias
plantae	charophyta	characeae	Nitella	tenuissima	United States	Maine	Hancock Co.
plantae	charophyta	characeae	Nitella	hookeri	New Zealand	South Island	Canterbury
plantae	charophyta	characeae	Nitella	tenuissima	United States	Indiana	Marshall
plantae	charophyta	characeae	Chara	zeylanica	United States	California	Riverside Co.
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skåne	Skåne Län
plantae	charophyta	characeae	Chara	hydropitys	United States	Tennessee	Roane Co.
plantae	charophyta	characeae	Chara	vulgaris	Canada	Ontario	Manitoulin
plantae	charophyta	characeae	Chara	vulgaris	United States	New York	Schuyler Co.
plantae	charophyta	characeae	Chara	contraria	United States	New Mexico	San Miguel Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Connecticut	Litchfield Co.
plantae	charophyta	characeae	Nitellopsis	obtusa	United States	Michigan	Washtenaw Co.
plantae	charophyta	characeae	Chara	braunii	United States	New Hampshire	Grafton Co.
plantae	charophyta	characeae	Chara	zeylanica	United States	Massachusetts	Essex
plantae	charophyta	characeae	Tolypella	nidifica	Sweden	Uppland	Hållnäs
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Västergötland	Falköping
plantae	charophyta	characeae	Nitellopsis	obtusa	United States	Wisconsin	Marquette Co.
plantae	charophyta	characeae	Chara	contraria	United States	Arizona	Yavapai
plantae	charophyta	characeae	Chara	aspera	United States	New York	Onondaga Co.
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skã¥Ne	Ivetofta
plantae	charophyta	characeae	Chara	hornemanni	United States	Florida	Monroe
plantae	charophyta	characeae	Nitella	clavata	United States	California	Merced Co.
plantae	charophyta	characeae	Nitella	mucronata	United States	Massachusetts	Worcester County
plantae	charophyta	characeae	Chara	globularis	Sweden	Uppland	Läby
plantae	charophyta	characeae	Nitella	tenuissima	United States	New York	Putnam Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Otsego Co.
plantae	charophyta	characeae	Nitella	mirabilis	India	Uttar Pradesh	Saharanpur (Distr.)
plantae	charophyta	characeae	Chara	braunii	United States	Nebraska	Fillmore
plantae	charophyta	characeae	Nitella	tenuissima	United States	Minnesota	Cass Co.
plantae	charophyta	characeae	Nitella	tenuissima	United States	Pennsylvania	Monroe
plantae	charophyta	characeae	Chara	aspera	United States	Wisconsin	Menominee
plantae	charophyta	characeae	Chara	contraria	United States	Michigan	Luce
plantae	charophyta	characeae	Nitella	gracilis	United States	Oregon	Tillamook Co.
plantae	charophyta	characeae	Nitella	gracilis	Sweden	Vã¤Stergã¶Tland	Undenã¤S
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skåne	Odarslöv
plantae	charophyta	characeae	Chara	zeylanica	United States	Oklahoma	Leflore
plantae	charophyta	characeae	Nitella	translucens	Sweden	Nã¤Rke	Hammar
plantae	charophyta	characeae	Chara	vulgaris	Spain	Andalusia	Sevilla
plantae	charophyta	characeae	Chara	vulgaris	United States	Minnesota	Hennepin County
plantae	charophyta	characeae	Nitella	tenuissima	Sweden	Gotland	Roma
plantae	charophyta	characeae	Chara	braunii	United States	Massachusetts	Worcester Co.
plantae	charophyta	characeae	Nitella	flexilis	Sweden	Vã¤Stergã¶Tland	Gã¶Teborg
plantae	charophyta	characeae	Nitella	cernua	Argentina	Corrientes	Capital
plantae	charophyta	characeae	Chara	hirsuta	United States	California	San Diego Co.
plantae	charophyta	characeae	Chara	haitensis	Mexico	Chiapas	San Cristóbal De Las Casas Mun.
plantae	charophyta	characeae	Nitella	flexilis	Sweden	Småland	Berga
plantae	charophyta	characeae	Lamprothamnium	papulosum	Spain	Illes Balears	Mallorca
plantae	charophyta	characeae	Tolypella	glomerata	United Kingdom	Scotland	Perth And Kinross
plantae	charophyta	characeae	Chara	contraria	Mexico	San Luis Potosí	Tamazunchale Mun.
plantae	charophyta	characeae	Lamprothamnium	papulosum	Sweden	Halland	Lindberg
plantae	charophyta	characeae	Chara	globularis	United States	Indiana	Cass County
plantae	charophyta	characeae	Chara	globularis	United States	Idaho	Nez Perce Co.
plantae	charophyta	characeae	Chara	virgata	Sweden	Bohuslã¤N	Ã–Ckerã¶
plantae	charophyta	characeae	Chara	globularis	United States	Connecticut	Litchfield Co.
plantae	charophyta	characeae	Chara	connivens	France	Île-De-France	Yvelines
plantae	charophyta	characeae	Chara	braunii	United States	Illinois	Pope Co.
plantae	charophyta	characeae	Chara	braunii	United States	Indiana	Porter Co.
plantae	charophyta	characeae	Chara	hydropitys	United States	Arkansas	Washington
plantae	charophyta	characeae	Chara	horrida	Sweden	Småland	Västrum
plantae	charophyta	characeae	Chara	virgata	Sweden	Lycksele Lappmark	Stensele
plantae	charophyta	characeae	Nitella	capillaris	Sweden	Skã¥Ne	Kristianstad
plantae	charophyta	characeae	Nitella	transilis	United States	New Hampshire	Carroll Co.
plantae	charophyta	characeae	Tolypella	nidifica	Denmark	Baltic Sea Around Møn	Bm
plantae	charophyta	characeae	Chara	baltica	Denmark	Baltic Sea Around Bornholm	Bb
plantae	charophyta	characeae	Chara	macounii	United States	Michigan	Manistee Co.
plantae	charophyta	characeae	Moellerina	greenei	United States	Kentucky	Jefferson
plantae	charophyta	characeae	Nitella	stuartii	New Zealand	South Island	Canterbury
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Douglas Co.
plantae	charophyta	characeae	Chara	globularis	United States	Illinois	Menard Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Michigan	Keweenaw Co.
plantae	charophyta	characeae	Chara	contraria	United States	Minnesota	Morrison Co.
plantae	charophyta	characeae	Chara	globularis	Sweden	Ã–Stergã¶Tland	Vikingstad
plantae	charophyta	characeae	Chara	aspera	United States	California	Placer
plantae	charophyta	characeae	Nitella	intermedia	United States	New Jersey	Morris County
plantae	charophyta	characeae	Nitella	flexilis	United States	Maine	Cumberland Co.
plantae	charophyta	characeae	Chara	baltica	Denmark	Småland Sea	Sm
plantae	charophyta	characeae	Chara	baltica	Denmark	Samsø Area	Sa
plantae	charophyta	characeae	Chara	globularis	United States	Minnesota	Saint Louis
plantae	charophyta	characeae	Chara	globularis	Sweden	Uppland	Bondkyrka
plantae	charophyta	characeae	Chara	canescens	Denmark	Sjælland	Slagelse
plantae	charophyta	characeae	Chara	zeylanica	United States	Indiana	Noble
plantae	charophyta	characeae	Chara	contraria	United States	Minnesota	Douglas Co.
plantae	charophyta	characeae	Chara	polyacantha	United Kingdom	England	Norfolk
plantae	charophyta	characeae	Tolypella	intricata	United States	Michigan	Dickinson Co.
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skåne (Sk)	Kristianstad
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Skã¥Ne	Ivetofta
plantae	charophyta	characeae	Chara	baltica	Sweden	Blekinge	Asarum
plantae	charophyta	characeae	Chara	contraria	United States	Minnesota	Otter Tail Co.
plantae	charophyta	characeae	Nitella	transilis	United States	New York	Columbia Co.
plantae	charophyta	characeae	Nitella	flexilis	Sweden	Skã¥Ne	Stã¥Ngby
plantae	charophyta	characeae	Chara	hispida	Sweden	Uppland	Börstil
plantae	charophyta	characeae	Chara	intermedia	United States	South Dakota	Lincoln County
plantae	charophyta	characeae	Chara	globularis	United States	Michigan	Benzie Co.
plantae	charophyta	characeae	Chara	contraria	Sweden	Jämtland	Kyrkås
plantae	charophyta	characeae	Nitella	oligospira	United States	Texas	Bexar Co.
plantae	charophyta	characeae	Chara	aspera	Denmark	Storebælt	Sb
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Howard Co.
plantae	charophyta	characeae	Chara	zeylanica	United States	Florida	Brevard Co.
plantae	charophyta	characeae	Chara	contraria	United States	Wisconsin	Adams
plantae	charophyta	characeae	Chara	contraria	United States	Wisconsin	Manitowoc Co.
plantae	charophyta	characeae	Chara	contraria	Sweden	Skåne	Börringe
plantae	charophyta	characeae	Chara	braunii	United States	Maine	Piscataquis County
plantae	charophyta	characeae	Nitella	leptosoma	New Zealand	South Island	Southland
plantae	charophyta	characeae	Nitella	obtusa	Canada	Quebec	Témiscouata Co.
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Buffalo
plantae	charophyta	characeae	Chara	corallina	Australia	Queensland	Brisbane
plantae	charophyta	characeae	Chara	macounii	United States	Massachusetts	Essex Co.
plantae	charophyta	characeae	Chara	intermedia	Sweden	Gotland	Eksta
plantae	charophyta	characeae	Chara	brittonii	United States	Michigan	Barry Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Massachusetts	Essex Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	New York	Niagara County
plantae	charophyta	characeae	Nitella	opaca	United Kingdom	England	Staffordshire
plantae	charophyta	characeae	Chara	longifolia	United States	Minnesota	Swift Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	Minnesota	Cass
plantae	charophyta	characeae	Chara	hispida	Sweden	Skåne	Skane
plantae	charophyta	characeae	Chara	zeylanica	Mexico	Tamaulipas	Tampico Mun.
plantae	charophyta	characeae	Chara	intermedia	United States	Connecticut	Litchfield County
plantae	charophyta	characeae	Nitella	subglomerata	United States	Missouri	Greene Co.
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Lagrange
plantae	charophyta	characeae	Nitella	clavatoides	Bolivia	Cochabamba	Chapare
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Hamilton
plantae	charophyta	characeae	Chara	zeylanica	United States	Massachusetts	Essex Co.
plantae	charophyta	characeae	Chara	globularis	United States	Oregon	Douglas Co.
plantae	charophyta	characeae	Nitella	montana	United States	Texas	Blanco Co.
plantae	charophyta	characeae	Chara	baltica	Sweden	Uppland	Börstil
plantae	charophyta	characeae	Chara	aspera	United States	Nebraska	Sheridan
plantae	charophyta	characeae	Nitella	flexilis	United States	California	San Francisco
plantae	charophyta	characeae	Chara	globularis	Canada	Ontario	Manitoulin
plantae	charophyta	characeae	Chara	braunii	United States	South Dakota	Turner
plantae	charophyta	characeae	Chara	intermedia	Sweden	Uppland	Älvkarleby
plantae	charophyta	characeae	Nitella	transilis	United States	Massachusetts	Middlesex Co.
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Starke
plantae	charophyta	characeae	Moellerina	greenei	United States	Indiana	Clark
plantae	charophyta	characeae	Chara	braunii	United States	Virginia	Isle Of Wight Co.
plantae	charophyta	characeae	Chara	aspera	United States	Minnesota	Cass Co.
plantae	charophyta	characeae	Chara	contraria	United States	Michigan	Lenawee Co.
plantae	charophyta	characeae	Chara	aspera	United States	Nebraska	Dundy
plantae	charophyta	characeae	Chara	globularis	United States	New York	Jefferson Co.
plantae	charophyta	characeae	Nitella	opaca	Norway	Innlandet	Ringebu
plantae	charophyta	characeae	Tolypella	intricata	United States	New York	Oswego County
plantae	charophyta	characeae	Nitella	tenuissima	United States	Massachusetts	Essex Co.
plantae	charophyta	characeae	Nitella	opaca	Ireland	Connaught	Mayo
plantae	charophyta	characeae	Chara	aspera	United States	Indiana	Marshall
plantae	charophyta	characeae	Chara	foliolosa	United States	North Carolina	Wake
plantae	charophyta	characeae	Chara	aspera	United States	Wisconsin	Manitowoc Co.
plantae	charophyta	characeae	Chara	rudis	Sweden	Jämtland	Sunne
plantae	charophyta	characeae	Chara	intermedia	Sweden	Västergötland	Lerdala
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Blekinge	Torhamn
plantae	charophyta	characeae	Nitella	mucronata	Sweden	Skã¥Ne	Flackarp
plantae	charophyta	characeae	Chara	aspera	Denmark	Baltic Sea Around Møn	Bm
plantae	charophyta	characeae	Chara	globularis	United States	Louisiana	East Baton Rouge Parish
plantae	charophyta	characeae	Chara	zeylanica	United States	Texas	Guadalupe
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Uppland	Lidingã¶
plantae	charophyta	characeae	Chara	vulgaris	United States	Michigan	Mecosta
plantae	charophyta	characeae	Tolypella	nidifica	Sweden	Skã¥Ne	Lomma
plantae	charophyta	characeae	Nitella	flexilis	United States	Vermont	Orleans Co.
plantae	charophyta	characeae	Nitella	opaca	United Kingdom	England	Cornwall
plantae	charophyta	characeae	Chara	evoluta	United States	New Mexico	San Miguel
plantae	charophyta	characeae	Nitella	tenuissima	United States	Massachusetts	Essex
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Saratoga
plantae	charophyta	characeae	Nitella	flexilis	United States	New Hampshire	Cheshire
plantae	charophyta	characeae	Chara	braunii	United States	Nebraska	Lincoln Co.
plantae	charophyta	characeae	Chara	foliolosa	Brazil	Ceara	Fortaleza
plantae	charophyta	characeae	Chara	globularis	United States	Wisconsin	Portage Co.
