state	county	lat	lon
Tennessee	Union County	36.2841	-83.8361
Tennessee	Van Buren County	35.6992	-85.4584
Tennessee	Warren County	35.6782	-85.7773
Tennessee	Washington County	36.2957	-82.4950
Tennessee	Wayne County	35.2428	-87.8198
Tennessee	Weakley County	36.3036	-88.7212
Tennessee	White County	35.9270	-85.4558
Tennessee	Williamson County	35.8948	-86.8979
Tennessee	Wilson County	36.1494	-86.2912
Texas	Anderson County	31.8413	-95.6617
Texas	Andrews County	32.3123	-102.6402
Texas	Angelina County	31.2519	-94.6111
Texas	Aransas County	28.1226	-96.9675
Texas	Archer County	33.6163	-98.6873
Texas	Armstrong County	34.9642	-101.3566
Texas	Atascosa County	28.8915	-98.5354
Texas	Austin County	29.8919	-96.2702
Texas	Bailey County	34.0675	-102.8303
Texas	Bandera County	29.7564	-99.2483
Texas	Bastrop County	30.1008	-97.3106
Texas	Baylor County	33.6188	-99.2082
Texas	Bee County	28.4161	-97.7426
Texas	Bell County	31.0427	-97.4813
Texas	Bexar County	29.4487	-98.5201
Texas	Blanco County	30.2665	-98.3992
Texas	Borden County	32.7386	-101.4392
Texas	Bosque County	31.9008	-97.6376
Texas	Bowie County	33.4461	-94.4224
Texas	Brazoria County	29.1678	-95.4346
Texas	Brazos County	30.6567	-96.3024
Texas	Brewster County	29.8090	-103.2525
Texas	Briscoe County	34.5252	-101.2059
Texas	Brooks County	27.0350	-98.2153
Texas	Brown County	31.7641	-98.9985
Texas	Burleson County	30.4935	-96.6221
Texas	Burnet County	30.7896	-98.2012
Texas	Caldwell County	29.8324	-97.6281
Texas	Calhoun County	28.4417	-96.5796
Texas	Callahan County	32.2931	-99.3722
Texas	Cameron County	26.1029	-97.4790
Texas	Camp County	32.9746	-94.9791
Texas	Carson County	35.4055	-101.3554
Texas	Cass County	33.0837	-94.3576
Texas	Castro County	34.5336	-102.2588
Texas	Chambers County	29.6964	-94.6694
Texas	Cherokee County	31.8439	-95.1563
Texas	Childress County	34.5246	-100.2082
Texas	Clay County	33.7859	-98.2129
Texas	Cochran County	33.6084	-102.8304
Texas	Coke County	31.8771	-100.6352
Texas	Coleman County	31.9142	-99.3466
Texas	Collin County	33.1945	-96.5794
Texas	Collingsworth County	34.9634	-100.2721
Texas	Colorado County	29.5963	-96.5089
Texas	Comal County	29.8124	-98.2581
Texas	Comanche County	31.9516	-98.5496
Texas	Concho County	31.3189	-99.8636
Texas	Cooke County	33.6392	-97.2103
Texas	Coryell County	31.3912	-97.7980
Texas	Cottle County	34.0919	-100.2764
Texas	Crane County	31.4228	-102.4878
Texas	Crockett County	30.7175	-101.4042
Texas	Crosby County	33.6091	-101.2987
Texas	Culberson County	31.4459	-104.5269
Texas	Dallam County	36.2864	-102.5940
Texas	Dallas County	32.7670	-96.7784
Texas	Dawson County	32.7425	-101.9488
Texas	DeWitt County	29.0823	-97.3617
Texas	Deaf Smith County	34.9408	-102.6076
Texas	Delta County	33.3859	-95.6734
Texas	Denton County	33.2051	-97.1211
Texas	Dickens County	33.6154	-100.7876
Texas	Dimmit County	28.4236	-99.7659
Texas	Donley County	34.9550	-100.8158
Texas	Duval County	27.6811	-98.4974
Texas	Eastland County	32.3246	-98.8366
Texas	Ector County	31.8653	-102.5425
Texas	Edwards County	29.9859	-100.3074
Texas	El Paso County	31.7665	-106.2414
Texas	Ellis County	32.3469	-96.7969
Texas	Erath County	32.2367	-98.2205
Texas	Falls County	31.2519	-96.9341
Texas	Fannin County	33.5912	-96.1050
Texas	Fayette County	29.8779	-96.9212
Texas	Fisher County	32.7405	-100.4031
Texas	Floyd County	34.0737	-101.3033
Texas	Foard County	33.9633	-99.8168
Texas	Fort Bend County	29.5266	-95.7710
Texas	Franklin County	33.1758	-95.2191
Texas	Freestone County	31.7017	-96.1450
Texas	Frio County	28.8694	-99.1090
Texas	Gaines County	32.7439	-102.6316
Texas	Galveston County	29.2335	-94.8885
Texas	Garza County	33.1838	-101.3011
Texas	Gillespie County	30.3251	-98.9418
Texas	Glasscock County	31.8680	-101.5215
Texas	Goliad County	28.6607	-97.4304
Texas	Gonzales County	29.4619	-97.4919
Texas	Gray County	35.4025	-100.8124
Texas	Grayson County	33.6245	-96.6757
Texas	Gregg County	32.4864	-94.8163
Texas	Grimes County	30.5432	-95.9881
Texas	Guadalupe County	29.5827	-97.9490
Texas	Hale County	34.0684	-101.8229
Texas	Hall County	34.4532	-100.5763
Texas	Hamilton County	31.7073	-98.1118
Texas	Hansford County	36.2728	-101.3569
Texas	Hardeman County	34.2899	-99.7457
Texas	Hardin County	30.3296	-94.3932
Texas	Harris County	29.8573	-95.3930
Texas	Harrison County	32.5480	-94.3744
Texas	Hartley County	35.8402	-102.6100
Texas	Haskell County	33.1760	-99.7308
Texas	Hays County	30.0612	-98.0293
Texas	Hemphill County	35.8160	-100.2792
Texas	Henderson County	32.2116	-95.8534
Texas	Hidalgo County	26.3964	-98.1810
Texas	Hill County	31.9827	-97.1307
Texas	Hockley County	33.6059	-102.3434
Texas	Hood County	32.4301	-97.8317
Texas	Hopkins County	33.1490	-95.5654
Texas	Houston County	31.3230	-95.4216
Texas	Howard County	32.3034	-101.4387
Texas	Hudspeth County	31.4509	-105.3775
Texas	Hunt County	33.1233	-96.0842
Texas	Hutchinson County	35.8370	-101.3627
Texas	Irion County	31.3034	-100.9813
Texas	Jack County	33.2322	-98.1712
Texas	Jackson County	28.9598	-96.5891
Texas	Jasper County	30.7529	-94.0223
Texas	Jeff Davis County	30.6254	-104.1919
Texas	Jefferson County	29.8540	-94.1493
Texas	Jim Hogg County	27.0532	-98.7476
Texas	Jim Wells County	27.7335	-98.0908
Texas	Johnson County	32.3797	-97.3649
Texas	Jones County	32.7437	-99.8744
Texas	Karnes County	28.9090	-97.8522
Texas	Kaufman County	32.5989	-96.2884
Texas	Kendall County	29.9435	-98.7093
Texas	Kenedy County	26.8902	-97.5911
Texas	Kent County	33.1848	-100.7697
Texas	Kerr County	30.0600	-99.3533
Texas	Kimble County	30.4795	-99.7464
Texas	King County	33.6143	-100.2453
Texas	Kinney County	29.3471	-100.4177
Texas	Kleberg County	27.4387	-97.6606
Texas	Knox County	33.6119	-99.7304
Texas	La Salle County	28.3511	-99.0968
Texas	Lamar County	33.6673	-95.5703
Texas	Lamb County	34.0689	-102.3480
Texas	Lampasas County	31.1967	-98.2409
Texas	Lavaca County	29.3826	-96.9236
Texas	Lee County	30.3215	-96.9768
Texas	Leon County	31.3005	-95.9956
Texas	Liberty County	30.1585	-94.8441
Texas	Limestone County	31.5475	-96.5936
Texas	Lipscomb County	36.2802	-100.2727
Texas	Live Oak County	28.3515	-98.1270
Texas	Llano County	30.7076	-98.6847
Texas	Loving County	31.8449	-103.5612
Texas	Lubbock County	33.6115	-101.8199
Texas	Lynn County	33.1784	-101.8185
Texas	Madison County	30.9669	-95.9304
Texas	Marion County	32.7982	-94.3569
Texas	Martin County	32.3098	-101.9618
Texas	Mason County	30.7039	-99.2373
Texas	Matagorda County	28.7748	-96.0015
Texas	Maverick County	28.7298	-100.3167
Texas	McCulloch County	31.2055	-99.3599
Texas	McLennan County	31.5496	-97.2015
Texas	McMullen County	28.3849	-98.5789
Texas	Medina County	29.3537	-99.1111
Texas	Menard County	30.8853	-99.8589
Texas	Midland County	31.8143	-102.0025
Texas	Milam County	30.7912	-96.9844
Texas	Mills County	31.4949	-98.5946
Texas	Mitchell County	32.3041	-100.9244
Texas	Montague County	33.6784	-97.7250
Texas	Montgomery County	30.2988	-95.5029
Texas	Moore County	35.8357	-101.8905
Texas	Morris County	33.1165	-94.7313
Texas	Motley County	34.0579	-100.7932
Texas	Nacogdoches County	31.6206	-94.6202
Texas	Navarro County	32.0484	-96.4769
Texas	Newton County	30.7867	-93.7392
Texas	Nolan County	32.3123	-100.4181
Texas	Nueces County	27.7400	-97.5162
Texas	Ochiltree County	36.2787	-100.8159
Texas	Oldham County	35.4019	-102.5976
Texas	Orange County	30.1223	-93.8941
Texas	Palo Pinto County	32.7522	-98.3180
Texas	Panola County	32.1640	-94.3052
Texas	Parker County	32.7771	-97.8059
Texas	Parmer County	34.5322	-102.7849
Texas	Pecos County	30.7733	-102.7182
Texas	Polk County	30.7846	-94.8373
Texas	Potter County	35.3987	-101.8938
Texas	Presidio County	30.0059	-104.2616
Texas	Rains County	32.8705	-95.7956
Texas	Randall County	34.9625	-101.8955
Texas	Reagan County	31.3752	-101.5144
Texas	Real County	29.8301	-99.8125
Texas	Red River County	33.6196	-95.0484
Texas	Reeves County	31.3084	-103.7127
Texas	Refugio County	28.3221	-97.1625
Texas	Roberts County	35.8386	-100.8367
Texas	Robertson County	31.0255	-96.5149
Texas	Rockwall County	32.8999	-96.4121
Texas	Runnels County	31.8451	-99.9827
Texas	Rusk County	32.1094	-94.7564
Texas	Sabine County	31.3433	-93.8519
Texas	San Augustine County	31.3824	-94.1632
Texas	San Jacinto County	30.5744	-95.1631
Texas	San Patricio County	28.0118	-97.5172
Texas	San Saba County	31.1551	-98.8193
Texas	Schleicher County	30.8962	-100.5272
Texas	Scurry County	32.7444	-100.9133
Texas	Shackelford County	32.7438	-99.3470
Texas	Shelby County	31.7901	-94.1426
Texas	Sherman County	36.2786	-101.8993
Texas	Smith County	32.3751	-95.2689
Texas	Somervell County	32.2181	-97.7692
Texas	Starr County	26.5309	-98.7402
Texas	Stephens County	32.7381	-98.8393
Texas	Sterling County	31.8358	-101.0549
Texas	Stonewall County	33.1796	-100.2538
Texas	Sutton County	30.5222	-100.5134
Texas	Swisher County	34.5263	-101.7439
Texas	Tarrant County	32.7721	-97.2912
Texas	Taylor County	32.2971	-99.8904
Texas	Terrell County	30.2323	-102.0725
Texas	Terry County	33.1712	-102.3393
Texas	Throckmorton County	33.1707	-99.2058
Texas	Titus County	33.2146	-94.9668
Texas	Tom Green County	31.3983	-100.4638
Texas	Travis County	30.2395	-97.6913
Texas	Trinity County	31.0967	-95.1517
Texas	Tyler County	30.7693	-94.3757
Texas	Upshur County	32.7353	-94.9412
Texas	Upton County	31.3538	-102.0415
Texas	Uvalde County	29.3503	-99.7684
Texas	Val Verde County	29.8753	-101.1433
Texas	Van Zandt County	32.5588	-95.8369
Texas	Victoria County	28.7964	-96.9712
Texas	Walker County	30.7432	-95.5698
Texas	Waller County	30.0136	-95.9821
Texas	Ward County	31.5131	-103.1051
Texas	Washington County	30.2151	-96.4103
Texas	Webb County	27.7608	-99.3408
Texas	Wharton County	29.2785	-96.2297
Texas	Wheeler County	35.3926	-100.2531
Texas	Wichita County	33.9882	-98.7080
Texas	Wilbarger County	34.0849	-99.2424
Texas	Willacy County	26.4819	-97.5947
Texas	Williamson County	30.6491	-97.6051
Texas	Wilson County	29.1739	-98.0867
Texas	Winkler County	31.8329	-103.0549
Texas	Wise County	33.2191	-97.6540
Texas	Wood County	32.7836	-95.3822
Texas	Yoakum County	33.1623	-102.8322
Texas	Young County	33.1588	-98.6784
Texas	Zapata County	26.9970	-99.1826
Texas	Zavala County	28.8647	-99.7598
Utah	Beaver County	38.3575	-113.2389
Utah	Box Elder County	41.6226	-113.0603
Utah	Cache County	41.7341	-111.7454
Utah	Carbon County	39.6733	-110.5885
Utah	Daggett County	40.8901	-109.5058
Utah	Davis County	41.0376	-112.2019
Utah	Duchesne County	40.2894	-110.4296
Utah	Emery County	39.0090	-110.7211
Utah	Garfield County	37.8317	-111.4509
Utah	Grand County	38.9743	-109.5735
Utah	Iron County	37.9093	-113.3067
Utah	Juab County	39.7141	-112.7905
Utah	Kane County	37.2751	-111.8153
Utah	Millard County	38.9567	-113.1331
Utah	Morgan County	41.0910	-111.5779
Utah	Piute County	38.3359	-112.1294
Utah	Rich County	41.6276	-111.2402
Utah	Salt Lake County	40.6679	-111.9242
Utah	San Juan County	37.6026	-109.7916
Utah	Sanpete County	39.3734	-111.5769
Utah	Sevier County	38.7468	-111.8119
Utah	Summit County	40.8721	-110.9685
Utah	Tooele County	40.4678	-113.1240
Utah	Uintah County	40.1259	-109.5177
Utah	Utah County	40.1204	-111.6686
Utah	Wasatch County	40.3349	-111.1616
Utah	Washington County	37.2625	-113.4878
Utah	Wayne County	38.2599	-110.9909
Utah	Weber County	41.2703	-111.8769
Vermont	Addison County	44.0312	-73.1416
Vermont	Bennington County	43.0353	-73.1115
Vermont	Caledonia County	44.4688	-72.1122
Vermont	Chittenden County	44.4633	-73.0694
Vermont	Essex County	44.7240	-71.7327
Vermont	Franklin County	44.8590	-72.9094
Vermont	Grand Isle County	44.8018	-73.3008
Vermont	Lamoille County	44.6112	-72.6327
Vermont	Orange County	44.0034	-72.3696
Vermont	Orleans County	44.8284	-72.2516
Vermont	Rutland County	43.6124	-73.0603
Vermont	Washington County	44.2750	-72.6094
Vermont	Windham County	42.9953	-72.7219
Vermont	Windsor County	43.5724	-72.5988
Virginia	Accomack County	37.7659	-75.7578
Virginia	Albemarle County	38.0242	-78.5535
Virginia	Alexandria city	38.8193	-77.0837
Virginia	Alleghany County	37.7879	-80.0087
Virginia	Amelia County	37.3319	-77.9775
Virginia	Amherst County	37.6293	-79.1547
Virginia	Appomattox County	37.3707	-78.8109
Virginia	Arlington County	38.8783	-77.1007
Virginia	Augusta County	38.1726	-79.1410
Virginia	Bath County	38.0684	-79.7312
Virginia	Bedford County	37.3123	-79.5272
Virginia	Bland County	37.1306	-81.1259
Virginia	Botetourt County	37.5655	-79.7975
Virginia	Bristol city	36.6170	-82.1576
Virginia	Brunswick County	36.7642	-77.8615
Virginia	Buchanan County	37.2681	-82.0382
Virginia	Buckingham County	37.5739	-78.5292
Virginia	Buena Vista city	37.7293	-79.3581
Virginia	Campbell County	37.2102	-79.0954
Virginia	Caroline County	38.0280	-77.3537
Virginia	Carroll County	36.7320	-80.7278
Virginia	Charles City County	37.3611	-77.0542
Virginia	Charlotte County	37.0090	-78.6586
Virginia	Charlottesville city	38.0377	-78.4854
Virginia	Chesapeake city	36.6794	-76.3018
Virginia	Chesterfield County	37.3784	-77.5858
Virginia	Clarke County	39.1153	-77.9907
Virginia	Colonial Heights city	37.2617	-77.3968
Virginia	Covington city	37.7811	-79.9854
Virginia	Craig County	37.4736	-80.2311
Virginia	Culpeper County	38.4859	-77.9565
Virginia	Cumberland County	37.5202	-78.2528
Virginia	Danville city	36.5833	-79.4081
Virginia	Dickenson County	37.1367	-82.3492
Virginia	Dinwiddie County	37.0735	-77.6355
Virginia	Emporia city	36.6962	-77.5360
Virginia	Essex County	37.9364	-76.9337
Virginia	Fairfax County	38.8295	-77.2733
Virginia	Fairfax city	38.8532	-77.2990
Virginia	Falls Church city	38.8847	-77.1756
Virginia	Fauquier County	38.7441	-77.8215
Virginia	Floyd County	36.9314	-80.3503
Virginia	Fluvanna County	37.8306	-78.2835
Virginia	Franklin County	36.9912	-79.8827
Virginia	Franklin city	36.6840	-76.9414
Virginia	Frederick County	39.2037	-78.2638
Virginia	Fredericksburg city	38.2993	-77.4867
Virginia	Galax city	36.6656	-80.9143
Virginia	Giles County	37.3181	-80.6983
Virginia	Gloucester County	37.4035	-76.5235
Virginia	Goochland County	37.7188	-77.9176
Virginia	Grayson County	36.6522	-81.2153
Virginia	Greene County	38.2980	-78.4702
Virginia	Greensville County	36.6803	-77.5603
Virginia	Halifax County	36.7665	-78.9396
Virginia	Hampton city	37.0480	-76.2973
Virginia	Hanover County	37.7602	-77.4913
Virginia	Harrisonburg city	38.4363	-78.8733
Virginia	Henrico County	37.4375	-77.3003
Virginia	Henry County	36.6206	-79.9807
Virginia	Highland County	38.3662	-79.5645
Virginia	Hopewell city	37.2910	-77.2989
Virginia	Isle of Wight County	36.9014	-76.7076
Virginia	James City County	37.3248	-76.7779
Virginia	King George County	38.2772	-77.1626
Virginia	King William County	37.7083	-77.0911
Virginia	King and Queen County	37.7178	-76.9056
Virginia	Lancaster County	37.7048	-76.4127
Virginia	Lee County	36.7017	-83.1301
Virginia	Lexington city	37.7823	-79.4443
Virginia	Loudoun County	39.0812	-77.6389
Virginia	Louisa County	37.9727	-77.9598
Virginia	Lunenburg County	36.9456	-78.2405
Virginia	Lynchburg city	37.3990	-79.1955
Virginia	Madison County	38.4121	-78.2770
Virginia	Manassas Park city	38.7694	-77.4423
Virginia	Manassas city	38.7468	-77.4826
Virginia	Martinsville city	36.6835	-79.8636
Virginia	Mathews County	37.4253	-76.2688
Virginia	Mecklenburg County	36.6873	-78.3690
Virginia	Middlesex County	37.6070	-76.5281
Virginia	Montgomery County	37.1755	-80.3878
Virginia	Nelson County	37.7891	-78.8834
Virginia	New Kent County	37.5102	-76.9993
Virginia	Newport News city	37.0761	-76.5220
Virginia	Norfolk city	36.9230	-76.2446
Virginia	Northampton County	37.3028	-75.9240
Virginia	Northumberland County	37.8570	-76.3797
Virginia	Norton city	36.9315	-82.6260
Virginia	Nottoway County	37.1412	-78.0539
Virginia	Orange County	38.2493	-78.0111
Virginia	Page County	38.6232	-78.4919
Virginia	Patrick County	36.6671	-80.2864
Virginia	Petersburg city	37.2047	-77.3924
Virginia	Pittsylvania County	36.8217	-79.3985
Virginia	Poquoson city	37.1284	-76.3035
Virginia	Portsmouth city	36.8593	-76.3570
Virginia	Powhatan County	37.5494	-77.9129
Virginia	Prince Edward County	37.2249	-78.4330
Virginia	Prince George County	37.1873	-77.2210
Virginia	Prince William County	38.7011	-77.4796
Virginia	Pulaski County	37.0634	-80.7134
Virginia	Radford city	37.1201	-80.5591
Virginia	Rappahannock County	38.6845	-78.1688
Virginia	Richmond County	37.9429	-76.7306
Virginia	Richmond city	37.5314	-77.4760
Virginia	Roanoke County	37.3308	-80.1912
Virginia	Roanoke city	37.2785	-79.9582
Virginia	Rockbridge County	37.8145	-79.4478
Virginia	Rockingham County	38.5076	-78.8853
Virginia	Russell County	36.9334	-82.0959
Virginia	Salem city	37.2853	-80.0552
Virginia	Scott County	36.7128	-82.6136
Virginia	Shenandoah County	38.8562	-78.5740
Virginia	Smyth County	36.8423	-81.5398
Virginia	Southampton County	36.7201	-77.1038
Virginia	Spotsylvania County	38.1824	-77.6572
Virginia	Stafford County	38.4231	-77.4580
Virginia	Staunton city	38.1580	-79.0619
Virginia	Suffolk city	36.6972	-76.6348
Virginia	Surry County	37.1198	-76.8802
Virginia	Sussex County	36.9266	-77.2597
Virginia	Tazewell County	37.1254	-81.5629
Virginia	Virginia Beach city	36.7795	-76.0291
Virginia	Warren County	38.9082	-78.2076
Virginia	Washington County	36.7478	-81.9503
Virginia	Waynesboro city	38.0672	-78.9014
Virginia	Westmoreland County	38.1093	-76.8039
Virginia	Williamsburg city	37.2695	-76.7082
Virginia	Winchester city	39.1739	-78.1764
Virginia	Wise County	36.9746	-82.6216
Virginia	Wythe County	36.8999	-81.0830
Virginia	York County	37.2209	-76.3955
Washington	Adams County	47.0112	-118.5129
Washington	Asotin County	46.1819	-117.2278
Washington	Benton County	46.2281	-119.5167
Washington	Chelan County	47.8610	-120.6190
Washington	Clallam County	48.1109	-123.8899
Washington	Clark County	45.7717	-122.4860
Washington	Columbia County	46.2929	-117.9116
Washington	Cowlitz County	46.1968	-122.6785
Washington	Douglas County	47.7418	-119.6946
Washington	Ferry County	48.4733	-118.5336
Washington	Franklin County	46.5375	-118.9039
Washington	Garfield County	46.4293	-117.5367
Washington	Grant County	47.2136	-119.4678
Washington	Grays Harbor County	47.1137	-123.8267
Washington	Island County	48.1586	-122.6706
Washington	Jefferson County	47.8057	-123.5271
Washington	King County	47.4906	-121.8340
Washington	Kitsap County	47.6396	-122.6496
Washington	Kittitas County	47.1244	-120.6767
Washington	Klickitat County	45.8704	-120.7793
Washington	Lewis County	46.5801	-122.3774
Washington	Lincoln County	47.5827	-118.4177
Washington	Mason County	47.3508	-123.1731
Washington	Okanogan County	48.5485	-119.7422
Washington	Pacific County	46.5566	-123.7824
Washington	Pend Oreille County	48.5438	-117.2322
Washington	Pierce County	47.0514	-122.1532
Washington	San Juan County	48.5072	-123.1038
Washington	Skagit County	48.4933	-121.8158
Washington	Skamania County	46.0248	-121.9532
Washington	Snohomish County	48.0549	-121.7650
Washington	Spokane County	47.6204	-117.4034
Washington	Stevens County	48.3887	-117.8545
Washington	Thurston County	46.9358	-122.8302
Washington	Wahkiakum County	46.2946	-123.4245
Washington	Walla Walla County	46.2546	-118.4804
Washington	Whatcom County	48.8427	-121.8364
Washington	Whitman County	46.9059	-117.5354
Washington	Yakima County	46.4566	-120.7401
West Virginia	Barbour County	39.1397	-79.9969
West Virginia	Berkeley County	39.4479	-78.0378
West Virginia	Boone County	38.0228	-81.7135
West Virginia	Braxton County	38.6993	-80.7317
West Virginia	Brooke County	40.2726	-80.5787
West Virginia	Cabell County	38.4196	-82.2434
West Virginia	Calhoun County	38.8442	-81.1155
West Virginia	Clay County	38.4598	-81.0819
West Virginia	Doddridge County	39.2643	-80.7115
West Virginia	Fayette County	38.0309	-81.0861
West Virginia	Gilmer County	38.9159	-80.8494
West Virginia	Grant County	39.1060	-79.1951
West Virginia	Greenbrier County	37.9244	-80.4506
West Virginia	Hampshire County	39.3121	-78.6120
West Virginia	Hancock County	40.5170	-80.5702
West Virginia	Hardy County	39.0114	-78.8417
West Virginia	Harrison County	39.2792	-80.3865
West Virginia	Jackson County	38.8342	-81.6777
West Virginia	Jefferson County	39.3074	-77.8632
West Virginia	Kanawha County	38.3281	-81.5235
West Virginia	Lewis County	38.9889	-80.4955
West Virginia	Lincoln County	38.1718	-82.0776
West Virginia	Logan County	37.8306	-81.9409
West Virginia	Marion County	39.5058	-80.2434
West Virginia	Marshall County	39.8544	-80.6718
West Virginia	Mason County	38.7709	-82.0290
West Virginia	McDowell County	37.3828	-81.6582
West Virginia	Mercer County	37.4034	-81.1065
West Virginia	Mineral County	39.4048	-78.9567
West Virginia	Mingo County	37.7212	-82.1590
West Virginia	Monongalia County	39.6336	-80.0591
West Virginia	Monroe County	37.5541	-80.5503
West Virginia	Morgan County	39.5573	-78.2565
West Virginia	Nicholas County	38.2914	-80.7975
West Virginia	Ohio County	40.1003	-80.6199
West Virginia	Pendleton County	38.6745	-79.3406
West Virginia	Pleasants County	39.3681	-81.1612
West Virginia	Pocahontas County	38.3326	-80.0101
West Virginia	Preston County	39.4690	-79.6689
West Virginia	Putnam County	38.5105	-81.9061
West Virginia	Raleigh County	37.7625	-81.2647
West Virginia	Randolph County	38.7811	-79.8678
West Virginia	Ritchie County	39.1771	-81.0663
West Virginia	Roane County	38.7429	-81.3545
West Virginia	Summers County	37.6560	-80.8563
West Virginia	Taylor County	39.3325	-80.0466
West Virginia	Tucker County	39.1112	-79.5600
West Virginia	Tyler County	39.4656	-80.8772
West Virginia	Upshur County	38.9025	-80.2316
West Virginia	Wayne County	38.1436	-82.4227
West Virginia	Webster County	38.4835	-80.4491
West Virginia	Wetzel County	39.5982	-80.6354
West Virginia	Wirt County	39.0200	-81.3830
West Virginia	Wood County	39.2116	-81.5162
West Virginia	Wyoming County	37.6037	-81.5490
Wisconsin	Adams County	43.9738	-89.7672
Wisconsin	Ashland County	46.5444	-90.6797
Wisconsin	Barron County	45.4372	-91.8529
Wisconsin	Bayfield County	46.6342	-91.1773
Wisconsin	Brown County	44.4740	-87.9961
Wisconsin	Buffalo County	44.3856	-91.7613
Wisconsin	Burnett County	45.8669	-92.3757
Wisconsin	Calumet County	44.0784	-88.2121
Wisconsin	Chippewa County	45.0691	-91.2835
Wisconsin	Clark County	44.7393	-90.6100
Wisconsin	Columbia County	43.4719	-89.3305
Wisconsin	Crawford County	43.2428	-90.9352
Wisconsin	Dane County	43.0675	-89.4179
Wisconsin	Dodge County	43.4296	-88.7019
Wisconsin	Door County	45.0934	-87.0487
Wisconsin	Douglas County	46.4632	-91.8925
Wisconsin	Dunn County	44.9478	-91.8976
Wisconsin	Eau Claire County	44.7264	-91.2864
Wisconsin	Florence County	45.8718	-88.4070
Wisconsin	Fond du Lac County	43.7547	-88.4933
Wisconsin	Forest County	45.6669	-88.7733
Wisconsin	Grant County	42.8700	-90.6942
Wisconsin	Green County	42.6755	-89.6051
Wisconsin	Green Lake County	43.7802	-88.9704
Wisconsin	Iowa County	43.0010	-90.1337
Wisconsin	Iron County	46.3265	-90.2613
Wisconsin	Jackson County	44.3246	-90.7995
Wisconsin	Jefferson County	43.0138	-88.7740
Wisconsin	Juneau County	43.9328	-90.1140
Wisconsin	Kenosha County	42.5875	-87.8800
Wisconsin	Kewaunee County	44.6057	-87.4480
Wisconsin	La Crosse County	43.9082	-91.1118
Wisconsin	Lafayette County	42.6556	-90.1303
Wisconsin	Langlade County	45.2549	-89.0671
Wisconsin	Lincoln County	45.3331	-89.7322
Wisconsin	Manitowoc County	44.1561	-87.5774
Wisconsin	Marathon County	44.8980	-89.7578
Wisconsin	Marinette County	45.3469	-87.9912
Wisconsin	Marquette County	43.8261	-89.4091
Wisconsin	Menominee County	44.9913	-88.6693
Wisconsin	Milwaukee County	42.9126	-87.8623
Wisconsin	Monroe County	43.9452	-90.6200
Wisconsin	Oconto County	44.9966	-88.2065
Wisconsin	Oneida County	45.7162	-89.5345
Wisconsin	Outagamie County	44.4182	-88.4650
Wisconsin	Ozaukee County	43.5018	-87.8476
Wisconsin	Pepin County	44.6274	-91.8349
Wisconsin	Pierce County	44.7253	-92.4263
Wisconsin	Polk County	45.4620	-92.4471
Wisconsin	Portage County	44.4762	-89.4981
Wisconsin	Price County	45.6791	-90.3596
Wisconsin	Racine County	42.7804	-87.7716
Wisconsin	Richland County	43.3762	-90.4357
Wisconsin	Rock County	42.6699	-89.0753
Wisconsin	Rusk County	45.4727	-91.1367
Wisconsin	Sauk County	43.4280	-89.9433
Wisconsin	Sawyer County	45.8650	-91.1471
Wisconsin	Shawano County	44.7896	-88.7558
Wisconsin	Sheboygan County	43.7412	-87.7315
Wisconsin	St. Croix County	45.0290	-92.4473
Wisconsin	Taylor County	45.2117	-90.5049
Wisconsin	Trempealeau County	44.3031	-91.3589
Wisconsin	Vernon County	43.5994	-90.8220
Wisconsin	Vilas County	46.0498	-89.5013
Wisconsin	Walworth County	42.6681	-88.5417
Wisconsin	Washburn County	45.8925	-91.7964
Wisconsin	Washington County	43.3912	-88.2329
Wisconsin	Waukesha County	43.0184	-88.3042
Wisconsin	Waupaca County	44.4780	-88.9670
Wisconsin	Waushara County	44.1128	-89.2398
Wisconsin	Winnebago County	44.0857	-88.6681
Wisconsin	Wood County	44.4614	-90.0388
Wyoming	Albany County	41.6655	-105.7219
Wyoming	Big Horn County	44.5251	-107.9948
Wyoming	Campbell County	44.1920	-105.5170
Wyoming	Carbon County	41.7036	-106.9332
Wyoming	Converse County	42.9846	-105.5248
Wyoming	Crook County	44.5893	-104.5673
Wyoming	Fremont County	43.0548	-108.6089
Wyoming	Goshen County	42.0895	-104.3535
Wyoming	Hot Springs County	43.7202	-108.4351
Wyoming	Johnson County	44.0440	-106.5885
Wyoming	Laramie County	41.2928	-104.6604
Wyoming	Lincoln County	42.2300	-110.6830
Wyoming	Natrona County	42.9776	-106.7682
Wyoming	Niobrara County	43.0622	-104.4684
Wyoming	Park County	44.4924	-109.5936
Wyoming	Platte County	42.1316	-104.9540
Wyoming	Sheridan County	44.7814	-106.8812
Wyoming	Sublette County	42.7679	-109.9162
Wyoming	Sweetwater County	41.6603	-108.8757
Wyoming	Teton County	44.0487	-110.4261
Wyoming	Uinta County	41.2847	-110.5589
Wyoming	Washakie County	43.8788	-107.6691
Wyoming	Weston County	43.8462	-104.5700
